,date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
0,"April 15, 2017",Illinois,Chicago,6900 block of South Artesian,0,1,http://www.gunviolencearchive.org/incident/821529,http://chicago.suntimes.com/news/17-year-old-girl-shot-in-marquette-park/
1,"April 15, 2017",Washington,Yakima,315 N 8th St,0,1,http://www.gunviolencearchive.org/incident/821924,http://www.yakimaherald.com/news/crime_and_courts/neighbors-fear-for-safety-after-shooting-at-yakima-convenience-store/article_e22ffb5a-23f4-11e7-8b3d-ab683e120dea.html
2,"April 15, 2017",Illinois,Chicago,4400 block of North Racine,0,1,http://www.gunviolencearchive.org/incident/821537,http://chicago.suntimes.com/news/15-year-old-boy-shot-in-the-face-in-uptown/
3,"April 15, 2017",Missouri,Saint Louis,5600 block of Acme Ave,1,1,http://www.gunviolencearchive.org/incident/821837,http://www.stltoday.com/news/local/crime-and-courts/st-louis-police-id-man-killed-in-double-shooting/article_9e7dcb65-f023-54ac-bfe4-178db1a8ec0b.html
4,"April 15, 2017",Washington,Tacoma,5117 9th Ave NE,1,0,http://www.gunviolencearchive.org/incident/820810,http://q13fox.com/2017/04/15/pierce-co-sheriffs-homeowner-kills-burglar/
5,"April 15, 2017",California,Banning,900 block of N Allen St,0,4,http://www.gunviolencearchive.org/incident/822750,http://www.pe.com/2017/04/19/victims-witnesses-silent-in-banning-shooting-that-wounded-4/
6,"April 15, 2017",Illinois,Chicago,1800 block of South Western,0,1,http://www.gunviolencearchive.org/incident/821532,http://chicago.suntimes.com/news/man-wounded-in-south-side-shooting-7/
7,"April 15, 2017",Missouri,Saint Louis,5900 block of Goodfellow Blvd,0,1,http://www.gunviolencearchive.org/incident/820751,http://www.kmov.com/story/35157324/investigation-underway-following-officer-involved-shooting-in-north-st-louis
8,"April 15, 2017",Louisiana,Breaux Bridge,,0,0,http://www.gunviolencearchive.org/incident/822408,https://kadn.com/breaux-bridge-man-arrested-for-rape-and-illegally-carrying-a-firearm/
9,"April 15, 2017",Vermont,Fair Haven,Route 4,0,1,http://www.gunviolencearchive.org/incident/823284,http://www.rutlandherald.com/articles/police-investigate-crash-gun-wound/
10,"April 15, 2017",Georgia,Decatur,W Ponce de Leon Ave,0,0,http://www.gunviolencearchive.org/incident/822286,https://www.ajc.com/news/local/cops-man-carjacked-robbed-with-rifle-near-downtown-decatur-bank/DbzvPh3HXnd89SErk6OHsO/
11,"April 15, 2017",New York,Brooklyn,,0,0,http://www.gunviolencearchive.org/incident/829292,http://nypdnews.com/2017/04/brooklyns-finest-seize-two-illegal-guns-man-arrested-2/
12,"April 15, 2017",California,San Bernardino,2977 Park Ave,0,3,http://www.gunviolencearchive.org/incident/821598,http://www.nbclosangeles.com/news/local/Three-Children-Grazed-Shot-San-Bernardino-Shooting-419571433.html
